page,line_num,text,fontname,size,x0,x1,y0,y1
105,19,"0,2 −0,2 𝑑𝐿𝑜𝑠𝑠 [ ] −0,2= 0,0672 −0,4512 … 0,0314 0,0584 ×      (4.74) 𝑑ℎ",BCDPEE+CambriaMath,12.0,113.42,504.772,234.64856,280.226
105,20,"1 ⋮ [ ]0,3",BCDPEE+CambriaMath,6.960000000000008,128.18,416.71,211.91600000000003,240.27488000000002
105,21,"𝑑𝐿𝑜𝑠𝑠 ( ) ( ) ( )= 0,0672 × 0,2 + (−0,4512  × −0,2 ) +   … + 0,0584  × 0,3   (4.75) 𝑑ℎ",BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,184.72856000000002,206.32855999999998
105,22,1,BCDPEE+CambriaMath,6.960000000000008,128.18,132.3212,183.39488,190.35488
105,23,"𝑑𝐿𝑜𝑠𝑠 = 0,1147162368               (4.76) 𝑑ℎ",BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,156.52856,178.12856
105,24,1,BCDPEE+CambriaMath,6.960000000000008,128.18,132.3212,155.19488,162.15488000000002
105,25,90 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
106,1,𝑑𝐿𝑜𝑠𝑠 𝑑𝐿𝑜𝑠𝑠 Hitung  dengan  persamaan  yang  sama  untuk    dan  .  Maka  hasil 𝑑ℎ 𝑑ℎ,BCDPEE+CambriaMath,8.519999999999982,130.46,513.004,734.52856,756.12856
106,2,2 3 perhitungan gradien dari hidden layer ke input layer tertera pada Persamaan 4.77 sampai dengan 4.79. ,BCDPEE+CambriaMath,6.960000000000036,113.42,513.052,705.46,740.15488
106,3,"𝑑𝐿𝑜𝑠𝑠 = 0,1147162368               (4.77) 𝑑ℎ",BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,676.9285600000001,698.52856
106,4,1,BCDPEE+CambriaMath,6.960000000000036,128.18,132.3212,675.59488,682.55488
106,5,"𝑑𝐿𝑜𝑠𝑠 = −0,06109851674               (4.78) 𝑑ℎ",BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,648.72856,670.32856
106,6,2,BCDPEE+CambriaMath,6.960000000000036,128.18,132.3212,647.3948800000001,654.3548800000001
106,7,"𝑑𝐿𝑜𝑠𝑠 = 0,2272906395               (4.79) 𝑑ℎ",BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,620.40856,642.00856
106,8,3,BCDPEE+CambriaMath,6.960000000000036,128.18,132.3212,619.07488,626.03488
106,9,Pembaharuan  bobot  dihitung  menggunakan  learning  rate  dan  gradien  dari hidden layer ke input layer dilakukan seperti pada Persamaan 4.80 sampai dengan Persamaan 4.82. ,BCDEEE+Calibri,12.0,113.42,513.028,550.15,591.43
106,10,"( )𝑊 = 0,8 − 0,1 × 0,1147162368 = 0,7885283763       (4.80) ",BCDPEE+CambriaMath,12.0,113.42,504.772,529.51,542.326
106,11,"1,1",BCDPEE+CambriaMath,8.519999999999982,123.02,134.67308,528.21856,536.73856
106,12,"( ) ( )𝑊 = −0,6 − 0,1 × −0,06109851674 = −0,5938901483     (4.81) ",BCDPEE+CambriaMath,12.0,113.42,504.772,508.51,521.326
106,13,"1,2",BCDPEE+CambriaMath,8.519999999999982,123.02,134.67308,507.21856,515.73856
106,14,"( )𝑊 = (−0,2) − 0,1 × 0,2272906395 = −0,222729064     (4.82) ",BCDPEE+CambriaMath,12.0,113.42,504.772,487.51,500.326
106,15,"1,3",BCDPEE+CambriaMath,8.519999999999982,123.02,134.67308,486.21856,494.73856
106,16,Hasil pembaharuan bobot pada kata “design” tertera pada Tabel 4.42. ,BCDJEE+Calibri,12.0,130.46,474.892,445.75,457.75
106,17,Tabel 4.42 Pembaharuan bobot input layer-hidden layer ,BCDHEE+Calibri-Bold,12.0,172.34,454.132,425.11,437.11
106,18,Term  H1  H2  H3 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,118.82,431.47504000000004,405.17,416.21
106,19,"demonstrated  -0,3  -0,8  -0,3 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,385.25,396.28999999999996
106,20,"ability  0,2  -0,5  -0,6 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,365.33,376.36999999999995
106,21,"design  0,7885283763  -0,5938901483  -0,222729064 ",BCDEEE+Calibri,11.039999999999964,118.82,480.91504000000003,345.41,356.45
106,22,"developmentally  -0,8  0  0,9 ",BCDEEE+Calibri,11.039999999999964,118.82,432.91504000000003,325.49,336.53
106,23,"appropriate  -0,3  0,2  -0,8 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,305.57,316.60999999999996
106,24,"lesson  -0,8  -0,3  0,2 ",BCDEEE+Calibri,11.039999999999964,118.82,432.91504000000003,285.65000000000003,296.69
106,25,"activity  -0,6  0,2  -0,3 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,265.73,276.77
106,26,"allow  0,2  -0,3  -0,8 ",BCDEEE+Calibri,11.039999999999992,118.82,436.27504,245.78,256.82
106,27,"integration  -0,3  0,2  -0,6 ",BCDEEE+Calibri,11.039999999999992,118.82,436.27504,225.74,236.78
106,28,"learning  -0,8  -0,3  0,2 ",BCDEEE+Calibri,11.039999999999992,118.82,432.91504000000003,205.82000000000002,216.86
106,29,"style  -0,6  0,2  -0,3 ",BCDEEE+Calibri,11.039999999999992,118.82,436.27504,185.9,196.94
106,30,"highly  0,2  -0,3  -0,8 ",BCDEEE+Calibri,11.039999999999992,118.82,436.27504,165.98000000000002,177.02
106,31,"educate  -0,3  0,2  -0,6 ",BCDEEE+Calibri,11.039999999999992,118.82,436.27504,146.06,157.1
106,32,"differentiated  -0,8  -0,3  0,2 ",BCDEEE+Calibri,11.040000000000006,118.82,432.91504000000003,126.14,137.18
106,33,"classroom  -0,6  0,2  -0,3 ",BCDEEE+Calibri,11.040000000000006,118.82,436.27504,106.22,117.26
106,34,91 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
107,1,Tabel 4.42 Pembaharuan bobot input layer-hidden layer (lanjutan) ,BCDHEE+Calibri-Bold,12.0,146.54,479.932,742.42,754.42
107,2,Term  H1  H2  H3 ,BCDLEE+Calibri-BoldItalic,11.039999999999964,118.82,431.47504000000004,722.5,733.54
107,3,"determined  0,2  -0,3  -0,8 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,702.58,713.62
107,4,"maximize  -0,3  -0,5  0,2 ",BCDEEE+Calibri,11.039999999999964,118.82,432.91504000000003,682.66,693.6999999999999
107,5,"educational  0,2  -0,3  -0,5 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,662.74,673.78
107,6,"achievement  -0,8  0,2  -0,3 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,642.82,653.86
107,7,"student  -0,5  -0,3  0,2 ",BCDEEE+Calibri,11.039999999999964,118.82,432.91504000000003,622.9,633.9399999999999
107,8,"trained  -0,3  0,2  -0,8 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,602.98,614.02
107,9,"developmental  0,2  -0,3  -0,5 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,583.03,594.0699999999999
107,10,"reading  -0,8  0,2  -0,3 ",BCDEEE+Calibri,11.039999999999964,118.82,436.27504,562.99,574.03
107,11,"assessments  -0,5  -0,3  0,2 ",BCDEEE+Calibri,11.039999999999964,118.82,432.91504000000003,543.07,554.11
107,12,Pembaharuan  bobot  dihitung  menggunakan  learning  rate  dan  gradien  dari hidden  layer  ke  input  layer  dilakukan  seperti  pada  Persamaan  Persamaan  4.83 sampai dengan Persamaan 4.90. ,BCDEEE+Calibri,11.999999999999943,113.42,513.004,472.03,513.31
107,13,"𝑊 = 𝑊 − (0,1 × 𝑑𝑈)               (4.83) ",BCDPEE+CambriaMath,12.0,113.42,504.772,451.39,463.726
107,14,𝑡+1 𝑡,BCDPEE+CambriaMath,8.519999999999982,123.26,168.0488,450.09856,458.61856
107,15,"0,3 … 0,3 0,0537 … 0,0467 −0,4 … 0 ( )𝑊 = [ ] − 0,1 × [−0,0403 … −0,0350]    (4.84) ",BCDPEE+CambriaMath,12.0,113.42,504.772,417.89,444.526
107,16,"𝑡+1 −0,1 … −0,6 −0,0134 … −0,0117",BCDPEE+CambriaMath,8.519999999999982,123.26,424.79800000000006,404.18600000000004,425.11856
107,17,"( )𝑊 = 0,3 − 0,1 × 0,05372842428 = 0,2946271576     (4.85) ",BCDPEE+CambriaMath,12.0,113.42,504.772,384.89,397.706
107,18,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,383.59856,392.11856
107,19,"1,1",BCDPEE+CambriaMath,6.9599999999999795,138.38,148.0412,382.26488,389.22488
107,20,"( )𝑊 = 0,3 − 0,1 × 0,04670924812 = 0,2953290752     (4.86) ",BCDPEE+CambriaMath,12.0,113.42,504.772,362.33,375.146
107,21,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,361.03856,369.55856
107,22,"1,24",BCDPEE+CambriaMath,6.9599999999999795,138.38,152.12120000000002,359.70488,366.66488
107,23,"( )𝑊 = −0,4 − 0,1(−0,04029631821) = −0,3959703682     (4.87) ",BCDPEE+CambriaMath,12.0,113.42,504.772,339.77,352.586
107,24,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,338.47856,346.99856
107,25,"2,1",BCDPEE+CambriaMath,6.9599999999999795,138.38,148.0412,337.14488,344.10488
107,26,"( )𝑊 = 0 − 0,1(−0,03503193609) = 0,003503193609     (4.88) ",BCDPEE+CambriaMath,12.0,113.42,504.772,317.21,330.026
107,27,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,315.91856,324.43856
107,28,"2,24",BCDPEE+CambriaMath,6.9599999999999795,138.38,152.12120000000002,314.58488,321.54488
107,29,"( )𝑊 = −0,1 − 0,1(−0,01343210607 = −0,09865678939    (4.89) ",BCDPEE+CambriaMath,12.0,113.42,504.772,294.65,307.466
107,30,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,293.35856,301.87856
107,31,"3,1",BCDPEE+CambriaMath,6.9599999999999795,138.38,148.0412,292.02488,298.98488
107,32,"( )𝑊 = −0,6 − 0,1(−0,01167731203) = −0,5988322688   (4.90) ",BCDPEE+CambriaMath,12.0,113.42,504.772,272.09,284.906
107,33,𝑡+1,BCDPEE+CambriaMath,8.519999999999982,123.26,138.39308,270.79856,279.31856
107,34,"3,24",BCDPEE+CambriaMath,6.9599999999999795,138.38,152.12120000000002,269.46488,276.42488
107,35,Hasil pembaharuan bobot hidden layer ke output layer tertera pada Tabel 4.43 hingga Tabel 4.46. ,BCDEEE+Calibri,12.0,113.42,513.052,214.22,240.86
107,36,Tabel 4.43 Pembaharuan bobot input layer-output layer ,BCDHEE+Calibri-Bold,12.0,172.58,453.892,193.58,205.58
107,37,demonstr developm appropriaNeuron  ability  design  lesson ated  entally  te ,BCDLEE+Calibri-BoldItalic,11.039999999999992,118.82,498.67504,160.22,184.7
107,38,"H1  0,294627  -0,16390  -0,20360  0,037385  -0,20319  -0,10319 ",BCDEEE+Calibri,11.039999999999992,118.82,501.19504,140.18,151.22
107,39,"H2  -0,39597  -0,32707  -0,5973  0,271961  -0,09760  -0,19760 ",BCDEEE+Calibri,11.039999999999992,118.82,501.19504,120.25999999999999,131.29999999999998
107,40,"H3  -0,09866  -0,80902  0,500900  0,190654  -0,39920  0,300799 ",BCDEEE+Calibri,11.040000000000006,118.82,503.35504000000003,100.33999999999999,111.38
107,41,92 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
108,1,Tabel 4.44 Pembaharuan bobot input layer-output layer ,BCDHEE+Calibri-Bold,12.0,172.58,453.892,721.78,733.78
108,2,Neuron  activity  allow  integratio learning  style  highly n ,BCDLEE+Calibri-BoldItalic,11.039999999999964,118.82,498.43504,688.42,712.9
108,3,"H1  -0,10262  0,295235  -0,20237  -0,10319  -0,10262  0,295235 ",BCDEEE+Calibri,11.039999999999964,118.82,503.35504000000003,668.5,679.54
108,4,"H2  0,301961  -0,19643  0,301775  -0,19760  0,301961  -0,19643 ",BCDEEE+Calibri,11.039999999999964,118.82,501.19504,648.58,659.62
108,5,"H3  -0,19935  -0,09881  -0,09941  0,3008  -0,19935  -0,09881 ",BCDEEE+Calibri,11.039999999999964,118.82,501.19504,628.66,639.6999999999999
108,6,Tabel 4.45 Pembaharuan bobot input layer-output layer ,BCDHEE+Calibri-Bold,12.0,172.58,453.892,586.9,598.9
108,7,differenti classroo determin educationNeuron  educate  maximize ated  m  ed  al ,BCDLEE+Calibri-BoldItalic,11.039999999999964,118.82,504.73792000000003,553.51,577.99
108,8,"H1  -0,20237  -0,10319  -0,10262  0,295235  -0,20237  -0,10319 ",BCDEEE+Calibri,11.039999999999964,118.82,501.19504,533.59,544.63
108,9,"H2  0,301775  -0,19760  0,301961  -0,19643  0,301775  -0,19760 ",BCDEEE+Calibri,11.039999999999964,118.82,501.19504,513.55,524.5899999999999
108,10,"H3  -0,09941  0,300799  -0,19935  -0,09881  -0,09941  0,300799 ",BCDEEE+Calibri,11.039999999999964,118.82,503.35504000000003,493.63,504.66999999999996
108,11,Tabel 4.46 Pembaharuan bobot input layer-output layer ,BCDHEE+Calibri-Bold,12.0,172.58,453.892,451.87,463.87
108,12,Neuron  achievem student  trained  developm reading  assessme ent  ental  nts ,BCDLEE+Calibri-BoldItalic,11.039999999999964,118.82,503.41936000000004,418.51,442.98999999999995
108,13,"H1  -0,10262  0,295235  -0,20237  -0,40237  -0,10251  0,295329 ",BCDEEE+Calibri,11.039999999999964,118.82,503.35504000000003,398.57,409.60999999999996
108,14,"H2  0,301961  -0,19643  0,301775  -0,09823  0,301885  0,003503 ",BCDEEE+Calibri,11.039999999999964,118.82,503.35504000000003,378.65000000000003,389.69
108,15,"H3  -0,19935  -0,09881  -0,09941  0,300592  0,000628  -0,59883 ",BCDEEE+Calibri,11.039999999999964,118.82,501.19504,358.73,369.77
108,16,93 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
109,1, 4.7.6 Perhitungan Manual Similaritas ,BCDOEE+Arial-BoldMT,12.959999999999923,113.42,340.55896,741.22,754.6984
109,2,Perhitungan  manual  similaritas  dilakukan  menggunakan  vektor  TF-IDF  dan Word2Vec dari resume dengan ID  15265464  dan  section Experience. Sedangkan untuk  kualifikasi  lowongan  kerja  menggunakan  posisi  Teacher  dari  PT  Abadi Cahaya Edukasi. Isian data sampel yang dimaksud tertera pada Tabel 4.47. ,BCDEEE+Calibri,12.0,113.42,513.0160000000001,676.66,732.58
109,3,Tabel 4.47 Data sampel perhitungan manual similaritas ,BCDHEE+Calibri-Bold,12.0,174.5,451.852,656.02,668.02
109,4,Resume  Kualifikasi Lowongan Kerja ,BCDHEE+Calibri-Bold,11.039999999999964,118.82,442.27504,635.98,647.02
109,5,intervention specialist teacher math  play vital role support lead teacher create language arts identified student  nurturing stimulate learning environment substantial academic difficulty evaluation  young student assist lead teacher use developmental reading assessments  planning implement engage educational consultation staff member referred  activity child age 36 year help maintain student developed differentiate lesson  safe organised classroom environment plan select appropriate instructional  provide individual attention support material reach individualized student goal  student needed collaborate teach team developed implement creative lesson  monitor record childrens progress clear objective link common core  participate staff meeting professional incorporate differentiated instruction  development opportunity maintain open attended gain knowledge numerous  communication parent caregiver ensure service improved overall lexiles test score  compliance relevant childcare regulation facilitated group lesson dependent  policy diploma degree early childhood student reading level determine run  education related field least 1 year record assessment evaluated student  experience work childcare educational growth progress monitoring formal  setting strong interpersonal informal assessment instructed student  communication skill patience creativity accordance schedule previously devise  genuine passion work young child ability enhanced lesson use smart board  work collaboratively part team technology computer assessed regular  knowledge child development basis objective student set led basic skill  ageappropriate teaching method class student time conducted small group  proficiency bahasa indonesia english individual classroom activity student base differentiated learning need nd grade replacement teacher implement positive behavior management use color system developed clear objective student parent lesson activity designed differentiated common core lesson plan activity meet need learner enhanced lesson use smartboard technology pads computer lab assessed student growth informal formal assessment developed lesson accordance student reading level determine quarterly running record testing maintained positive collaboration communication parent weekly newsletter weekly student progress update email conference attended service staff... ,BCDEEE+Calibri,11.039999999999964,118.82,506.36727999999994,92.30399999999999,627.22
109,6,94 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
110,1, 4.7.6.1 Perhitungan Manual TF-IDF Dengan Improved Sqrt-Cosine Similarity ,BCDOEE+Arial-BoldMT,12.959999999999923,113.42,498.58720000000005,725.38,754.6984
110,2,"Untuk  metode  representasi  teks  menggunakan  TF-IDF,  langkah  pertama 𝑥 𝑦adalah mengambil nilai vektor   (resume) dan vektor   (kualifikasi lowongan kerja) dari hasil TF-IDF. Vektor resume dan kualifikasi lowongan kerja tertera pada Tabel 4.48. ",BCDEEE+Calibri,12.0,113.42,513.052,660.82,716.74
110,3,Tabel 4.48 Vektor TF-IDF perhitungan manual Improved Sqrt-Cosine Similarity ,BCDHEE+Calibri-Bold,12.0,118.94,507.412,640.06,652.06
110,4,Resume  Kualifikasi Lowongan Kerja ,BCDHEE+Calibri-Bold,11.039999999999964,118.82,442.27504,620.14,631.18
110,5,"[0 ... 0 ... 0,03772064 ... 0 ... 0 ...  [0 ... 0 ... 0,06593613 ... 0 ... 0 ... 0,07763420 ... 0 ... 0 ... 0,11012862 ...  0]  0,06276407 ... 0 ... 0 ... 0,09679995 ... 0] ",BCDEEE+Calibri,11.039999999999964,118.82,498.91504000000003,586.78,611.26
110,6,Hitung  penjumlahan  dari  akar  perkalian  elemen-elemen  yang  sesuai  antara 𝑥 𝑦vektor   dan   sebagai numerator menggunakan formula seperti pada Persamaan 4.91. ,BCDEEE+Calibri,12.0,113.42,512.938,515.71,556.99
110,7,𝑚∑𝑛𝑢𝑚𝑒𝑟𝑎𝑡𝑜𝑟 = 𝑥 𝑦                (4.91) √,BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,492.766,507.81856
110,8,𝑖 𝑖𝑖=1,BCDPEE+CambriaMath,8.519999999999982,196.85,241.48052,491.49856,500.49856
110,9,Demonstrasi  perhitungan  tertera  mulai  dari  Persamaan  4.92  sampai  dengan Persamaan 4.94. ,BCDEEE+Calibri,12.0,113.42,512.866,436.27,463.03
110,10,𝑛𝑢𝑚𝑒𝑟𝑎𝑡𝑜𝑟 = 𝑥 𝑦 + 𝑥 𝑦 + ⋯ + 𝑥 𝑦 + ⋯ + 𝑥 𝑦    (4.92) √ √ √ √,BCDPEE+CambriaMath,12.0,113.42,504.772,413.30600000000004,426.146
110,11,1 1 2 2 526 526 43331 43331,BCDPEE+CambriaMath,8.519999999999982,203.21,466.073,412.51856000000004,421.03856
110,12,"𝑛𝑢𝑚𝑒𝑟𝑎𝑡𝑜𝑟 = 0 × 0 + 0 × 0 + ⋯ + 0,110 × 0,063 + ⋯ + 0 × 0   (4.93)  √ √ √√",BCDPEE+CambriaMath,12.0,113.42,507.532,389.666,402.866
110,13,"𝑛𝑢𝑚𝑒𝑟𝑎𝑡𝑜𝑟 = 1,4044               (4.94) ",BCDPEE+CambriaMath,12.0,113.42,504.772,369.89,382.226
110,14,𝑥Hitung hasil kali dari akar penjumlahan semua elemen masing-masing vektor 𝑦(resume) dan vektor   (kualifikasi) sebagai denominator dengan formula seperti pada Persamaan 4.95. ,BCDPEE+CambriaMath,12.0,113.42,513.052,299.33,340.946
110,15,𝑚 𝑚(∑ ) (∑ )𝑑𝑒𝑛𝑜𝑚𝑖𝑛𝑎𝑡𝑜𝑟 = 𝑥 𝑦            (4.95) √ √,BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,276.386,290.71855999999997
110,16,𝑖 𝑖𝑖=1 𝑖=1,BCDPEE+CambriaMath,8.519999999999982,222.29,301.74052,274.27856,283.75856
110,17,Demonstrasi  perhitungan  tertera  mulai  dari  Persamaan  4.96  sampai  dengan Persamaan 4.98. ,BCDEEE+Calibri,12.0,113.42,513.004,219.86,246.5
110,18,( )𝒅𝑒𝑛𝑜𝑚𝑖𝑛𝑎𝑡𝑜𝑟 = √ 𝑥 + 𝑥 + ⋯ + 𝑥 + ⋯ + 𝑥 ×,BCDPEE+CambriaMath,12.0,113.42,397.438,197.036,209.51600000000002
110,19,1 2 526 43331 ( )√ 𝑦 + 𝑦 + ⋯ + 𝑦 + ⋯ + 𝑦             (4.96) ,BCDPEE+CambriaMath,8.519999999999982,113.42,504.772,179.18,203.92856
110,20,1 2 526 43331,BCDPEE+CambriaMath,8.519999999999982,133.46,293.463,177.88856,186.40856
110,21,"( )√𝑑𝑒𝑛𝑜𝑚𝑖𝑛𝑎𝑡𝑜𝑟 = 0 + 0 + ⋯ + 0,1101 + ⋯ + 0 ×",BCDPEE+CambriaMath,12.0,113.42,376.198,155.996,168.476
110,22,"( )√ 0 + 0 + ⋯ + 0,0628 + ⋯ + 0               (4.97) ",BCDPEE+CambriaMath,12.0,113.42,504.772,138.14,150.95600000000002
110,23,"𝑑𝑒𝑛𝑜𝑚𝑖𝑛𝑎𝑡𝑜𝑟 = 8,4315                (4.98) ",BCDPEE+CambriaMath,12.000000000000014,113.42,504.772,117.5,129.836
110,24,95 ,BCDEEE+Calibri,9.959999999999994,306.79,319.12096,68.31,78.27
111,1,Skor similaritas Improved Sqrt-Cosine didapatkan dengan membagi numerator dengan denominator seperti formula pada Persamaan 4.99. ,BCDEEE+Calibri,12.0,113.42,512.89,727.78,754.42
111,2,𝑛𝑢𝑚𝑒𝑟𝑎𝑡𝑜𝑟 𝐼𝑆𝐶 =                  (4.99) 𝑑𝑒𝑛𝑜𝑚𝑖𝑛𝑎𝑡𝑜𝑟,BCDPEE+CambriaMath,8.519999999999982,117.5,508.852,699.60856,721.20856
111,3,Hasil  pembagian  antara  numerator  dengan  denominator  yang  sudah didapatkan tertera pada Persamaan 4.100. ,BCDEEE+Calibri,12.0,113.42,512.744,645.7,672.46
111,4,"1,4044 𝐼𝑆𝐶 = = 0,1666               (4.100) 8,4315",BCDPEE+CambriaMath,8.519999999999982,113.42,510.892,617.40856,639.00856
111,5,Hasil  similaritas  antara  keseluruhan  section  resume  ID  15265464  dengan kualifikasi lowongan kerja posisi Teachers tertera pada Tabel 4.49. ,BCDEEE+Calibri,12.0,113.42,512.926,562.39,589.03
111,6,Tabel 4.49 Hasil skor similaritas resume ID 15265464 perhitungan manual Improved Sqrt-Cosine Similarity ,BCDHEE+Calibri-Bold,12.0,129.02,497.296,527.11,553.75
111,7,Section  Skor Similaritas ,BCDLEE+Calibri-BoldItalic,11.04000000000002,118.82,390.40504000000004,507.19,518.23
111,8,"Education  0,1365 ",BCDEEE+Calibri,11.039999999999964,118.82,350.32504,487.27,498.30999999999995
111,9,"Experience  0,1666 ",BCDEEE+Calibri,11.039999999999964,118.82,350.32504,467.35,478.39
111,10,"Summary  0,1460 ",BCDEEE+Calibri,11.039999999999964,118.82,350.32504,447.43,458.46999999999997
111,11,"Pengujian pada penelitian ini menggunakan dua skenario, yakni “Tanpa Bobot” dan “Dengan Bobot”. Pada skenario “Tanpa Bobot”, skor similaritas untuk masing- masing  section  di  resume  ID  15265464  langsung  dijumlah  dan  dirata-ratakan seperti pada Persamaan 4.101. ",BCDEEE+Calibri,12.0,113.42,513.052,361.61,417.65
111,12,"0,1365+0,1666+0,1460 𝑆𝑖𝑚𝑖𝑙𝑎𝑟𝑖𝑡𝑦 = = 0,1497         (4.101) 3",BCDPEE+CambriaMath,8.519999999999982,113.42,510.892,333.07856000000004,354.67856
111,13,"Pada skenario “Dengan Bobot”, skor similaritas untuk masing-masing section di  resume  ID  15265464  dikalikan  dengan  persentase  bobot  yang  diberikan  oleh ahli, lalu ditotal dan dibagi dengan jumlah persentase section yang digunakan pada resume. Pada kategori industri “TEACHER”, diketahui rincian bobot untuk setiap section tertera pada Tabel 4.50. ",BCDEEE+Calibri,12.0,113.42,513.028,235.22,305.93
111,14,"Tabel 4.50 Bobot section kategori industri ""TEACHER"" ",BCDHEE+Calibri-Bold,12.0,178.73,447.772,214.58,226.58
111,15,Industry  Section  Bobot (%) ,BCDLEE+Calibri-BoldItalic,11.039999999999992,118.82,431.11504,194.66,205.7
111,16,TEACHER  Summary  5 ,BCDEEE+Calibri,11.039999999999992,118.82,391.48504,174.74,185.78
111,17,TEACHER  Accomplishments/Awards  15 ,BCDEEE+Calibri,11.039999999999992,118.82,397.12504,154.82000000000002,165.86
